ds,yhat,yhat_lower,yhat_upper
2020-02-24,14975.36335926259,11052.549241549355,19228.776460798825
2020-02-25,16716.10545154694,12685.181268002636,20845.577022655652
2020-02-26,16782.095248547233,12897.124624031703,20583.298464732456
2020-02-27,16490.48033770681,12442.758533464186,20182.215473036074
2020-02-28,15778.94244612037,11520.747739064907,19909.372406732622
2020-02-29,6410.516948787866,2585.871509777189,10467.79382192881
2020-03-01,5229.762529288185,1369.883503630913,9153.69162452353
2020-03-02,14360.918123082793,10251.630300404548,18581.50261652378
2020-03-03,16053.029913734195,12054.788083506166,19869.80320611257
2020-03-04,16080.91154914222,11890.26286192274,20290.212502435956
2020-03-05,15761.378028430183,12029.953789661733,20089.134841766292
2020-03-06,15031.510238684436,10851.064555211122,19004.283610093607
2020-03-07,5653.491317644606,1593.3306991340307,9676.864372755172
2020-03-08,4470.800474278912,403.14444909693134,8445.176480859041
2020-03-09,13606.400792983344,9824.250803704706,17715.322007270788
2020-03-10,15306.412860681265,11386.720667333504,19191.70671567044
2020-03-11,15345.587096385414,11339.458566137411,19397.312682977416
2020-03-12,15039.112765256377,11291.884171961236,19437.95624672878
2020-03-13,14322.420787897896,10352.927238825723,18736.099008853027
2020-03-14,4956.069533259284,553.2314348297118,9220.45918710984
2020-03-15,3781.9880062708016,-369.16931060270343,7604.7054449797315
2020-03-16,12921.711589071278,8736.339363315496,16707.69609730796
2020-03-17,14620.100833595743,10437.853818433341,18635.45694740532
2020-03-18,14650.854906889752,10554.476516047807,18512.092230694536
2020-03-19,14328.356489696973,10468.82077451271,18226.91773730861
2020-03-20,13587.504188117411,9812.013014503833,17649.498245605053
2020-03-21,4188.620754131057,-45.479393480476915,8028.224474651585
2020-03-22,2973.710818487022,-1089.653574464105,6934.5447230635245
2020-03-23,12064.702789617942,8110.929742504673,15902.87925148078
2020-03-24,13707.16513252156,9357.714645178195,17593.352754765467
2020-03-25,13675.808571087986,9489.455430164022,17606.92871438816
2020-03-26,13286.311189181035,8964.33451029186,17454.750115645373
2020-03-27,12475.122892830312,8360.262382442308,16241.991995557088
2020-03-28,3004.3381512499673,-1057.8804425851897,6780.967500420479
